,keyword,ntee_cd,count,Include
1239,museum,O40Z,1,1
1240,museum,O41,1,1
1241,museum,O50,3,1
1242,museum,P03,1,1
1243,museum,P20,18,1
1244,museum,P30,3,1
1245,museum,P40,2,1
1246,museum,P80,1,1
1247,museum,P80Z,1,1
1248,museum,P99,2,1
1249,museum,P999,1,1
1250,museum,Q11,1,1
1251,museum,Q110,1,1
1252,museum,Q112,5,1
1253,museum,Q12,1,1
1254,museum,Q20,1,1
1255,museum,Q21,2,1
1256,museum,Q33,1,1
1257,museum,Q70,1,1
1258,museum,R20,1,1
1259,museum,S11,2,1
1260,museum,S12,1,1
1261,museum,S20,4,1
1262,museum,S22,1,1
1263,museum,S31,1,1
1264,museum,S31I,1,1
1265,museum,S40,1,1
1266,museum,S41,2,1
1267,museum,S47,1,1
1268,museum,S50,1,1
1269,museum,S80,2,1
1270,museum,S80Z,1,1
1271,museum,S99,1,1
1272,museum,T11,8,1
1273,museum,T12,5,1
1274,museum,T20,7,1
1275,museum,T20Z,1,1
1276,museum,T22,9,1
1277,museum,T22J,1,1
1278,museum,T22Z,2,1
1279,museum,T23,20,1
1280,museum,T30,16,1
1281,museum,T30Z,2,1
1282,museum,T31,3,1
1283,museum,T31Z,2,1
1284,museum,T50,4,1
1285,museum,T50I,2,1
1286,museum,T50Z,2,1
1287,museum,T70,1,1
1288,museum,T70I,2,1
1289,museum,T90,1,1
1290,museum,T90I,1,1
1291,museum,T99Z,4,1
1292,museum,U21,1,1
1293,museum,U300,1,1
1294,museum,U31,1,1
1295,museum,U40,1,1
1296,museum,U42,1,1
1297,museum,U99,3,1
1298,museum,V31,1,1
1299,museum,V33,1,1
1300,museum,V99,1,1
1301,museum,W11,1,1
1302,museum,W20,1,1
1303,museum,W30,1,1
1304,museum,W99,5,1
1305,museum,X19,1,1
1306,museum,X20,3,1
1307,museum,X22,2,1
1308,museum,X30,4,1
1309,museum,X70,1,1
1310,museum,X99,1,1
1311,museum,X99I,1,1
1312,museum,X99Z,3,1
1313,museum,Y03,1,1
1314,museum,Y40Z,1,1
1315,museum,Y42,1,1
1316,museum,Z99,16,1
1317,museum,Z99Z,20,1
1318,national park,A20,1,1
1319,national park,A25,1,1
1320,national park,A500,1,1
1321,national park,A560,1,1
1322,national park,A80Z,1,1
1323,national park,A82Z,2,1
1324,national park,B64Z,1,1
1325,national park,B82,1,1
1326,national park,C01,1,1
1327,national park,C11,1,1
1328,national park,C110,1,1
1329,national park,C30,10,1
1330,national park,C340,1,1
1331,national park,C60,2,1
1332,national park,C600,2,1
1333,national park,C60Z,2,1
1334,national park,C99,1,1
1335,national park,C99Z,1,1
1336,national park,D30,1,1
1337,national park,E22I,1,1
1338,national park,G96Z,1,1
1339,national park,N01,1,1
1340,national park,N11,1,1
1341,national park,N113,1,1
1342,national park,N12,3,1
1343,national park,N19,1,1
1344,national park,N32,5,1
1345,national park,N32C,1,1
1346,national park,N32I,1,1
1347,national park,N32Z,1,1
1348,national park,N50,3,1
1349,national park,N71,1,1
1350,national park,P33,1,1
1351,national park,Q200,1,1
1352,national park,S20,1,1
1353,national park,S41,2,1
1354,national park,T20,1,1
1355,national park,T30,1,1
1356,national park,T30Z,1,1
1357,national park,W11,1,1
1358,national park,W99,2,1
1359,national park,X20Z,1,1
1360,national park,Z99,1,1
1361,nature center,A11,1,1
1362,nature center,A20,1,1
1363,nature center,A500,1,1
1364,nature center,A560,3,1
1365,nature center,B90,1,1
1366,nature center,B99,1,1
1367,nature center,C036,1,1
1368,nature center,C11,4,1
1369,nature center,C116,23,1
1370,nature center,C120,1,1
1371,nature center,C27,1,1
1372,nature center,C30,18,1
1373,nature center,C300,1,1
1374,nature center,C30Z,3,1
1375,nature center,C34,1,1
1376,nature center,C36,1,1
1377,nature center,C410,2,1
1378,nature center,C42,1,1
1379,nature center,C50,1,1
1380,nature center,C60,28,1
1381,nature center,C600,54,1
1382,nature center,C60Z,1,1
1383,nature center,C99,4,1
1384,nature center,C990,1,1
1385,nature center,D113,1,1
1386,nature center,D20,1,1
1387,nature center,D30,2,1
1388,nature center,D31,1,1
1389,nature center,D32,1,1
1390,nature center,D34,2,1
1391,nature center,D34Z,1,1
1392,nature center,D40,1,1
1393,nature center,N11,1,1
1394,nature center,N12,1,1
1395,nature center,N192,1,1
1396,nature center,N20,1,1
1397,nature center,N31,1,1
1398,nature center,N32,2,1
1399,nature center,O52,1,1
1400,nature center,P20,1,1
1401,nature center,P30,1,1
1402,nature center,P80,1,1
1403,nature center,P99,1,1
1404,nature center,S20,1,1
1405,nature center,S22,1,1
1406,nature center,S30,1,1
1407,nature center,T20,1,1
1408,nature center,T20Z,1,1
1409,nature center,U31,1,1
1410,nature center,X20,1,1
1411,nature center,X99,1,1
1412,nature center,Z99,1,1
1413,nature park,A80,1,1
1414,nature park,C11,1,1
1415,nature park,C30,1,1
1416,nature park,C50,1,1
1417,nature park,C60,1,1
1418,nature park,C99,1,1
1419,nature park,D30,3,1
1420,nature park,N11,1,1
1421,nature park,N30,1,1
1422,nature park,N32,6,1
1423,nature park,N63,1,1
1424,nature park,S99,1,1
1425,nature preserve,A12,1,1
1426,nature preserve,B11,1,1
1427,nature preserve,B12,1,1
1428,nature preserve,B90,1,1
1429,nature preserve,C01,1,1
1430,nature preserve,C113,1,1
1431,nature preserve,C12,1,1
1432,nature preserve,C19,1,1
1433,nature preserve,C20,1,1
1434,nature preserve,C27,2,1
1435,nature preserve,C30,15,1
1436,nature preserve,C30Z,1,1
1437,nature preserve,C32,1,1
1438,nature preserve,C34,2,1
1439,nature preserve,C340,1,1
1440,nature preserve,C60,2,1
1441,nature preserve,C99,2,1
1442,nature preserve,D30,3,1
1443,nature preserve,N12,1,1
1444,nature preserve,N30,1,1
1445,nature preserve,N32,1,1
1446,nature preserve,P99,1,1
1447,nature preserve,T20,1,1
1448,nature preserve,T30,1,1
1449,nature preserve,T50,1,1
1450,nature preserve,X99,1,1
1451,nature preserve,Y50,2,1
1452,nature reserve,C30,1,1
1453,nature reserve,C32,1,1
1454,nature reserve,C500,1,1
1455,philatelic,A20,1,1
1456,philatelic,A23,2,1
1457,philatelic,A33Z,1,1
1458,philatelic,A80Z,1,1
1459,philatelic,A82Z,1,1
1460,philatelic,A99,1,1
1461,philatelic,A99I,1,1
1462,philatelic,B70,5,1
1463,philatelic,B76Z,1,1
1464,philatelic,B80Z,1,1
1465,philatelic,B99,2,1
1466,philatelic,C35,1,1
1467,philatelic,N039,1,1
1468,philatelic,N50,11,1
1469,philatelic,N500,1,1
1470,philatelic,N60,1,1
1471,philatelic,N990,1,1
1472,philatelic,P20,1,1
1473,philatelic,T50,1,1
1474,planetarium,A12,1,1
1475,planetarium,A20,1,1
1476,planetarium,A500,3,1
1477,planetarium,A560,1,1
1478,planetarium,B11,2,1
1479,planetarium,B20,1,1
1480,planetarium,B82,1,1
1481,planetarium,B90,1,1
1482,planetarium,C11,1,1
1483,planetarium,P20,1,1
1484,planetarium,S46,1,1
1485,planetarium,U31,1,1
1486,planetarium,U99,1,1
1487,seum,A01,3,1
1488,seum,A015,1,1
1489,seum,A02,1,1
1490,seum,A020,1,1
1491,seum,A025,1,1
1492,seum,A03,7,1
1493,seum,A030,11,1
1494,seum,A035,4,1
1495,seum,A050,1,1
1496,seum,A11,81,1
1497,seum,A110,17,1
1498,seum,A112,2,1
1499,seum,A114,2,1
1500,seum,A115,141,1
1501,seum,A116,2,1
1502,seum,A118,2,1
1503,seum,A12,22,1
1504,seum,A120,3,1
1505,seum,A125,10,1
1506,seum,A128,1,1
1507,seum,A19,7,1
1508,seum,A195,3,1
1509,seum,A20,52,1
1510,seum,A200,3,1
1511,seum,A20Z,3,1
1512,seum,A23,30,1
1513,seum,A230,2,1
1514,seum,A25,11,1
1515,seum,A25Z,1,1
1516,seum,A26,1,1
1517,seum,A26Z,2,1
1518,seum,A30,2,1
1519,seum,A31,3,1
1520,seum,A32,1,1
1521,seum,A40,8,1
1522,seum,A400,15,1
1523,seum,A40P,1,1
1524,seum,A42Z,1,1
1525,seum,A500,332,1
1526,seum,A502,1,1
1527,seum,A508,1,1
1528,seum,A50A,1,1
1529,seum,A50C,5,1
1530,seum,A50I,15,1
1531,seum,A50J,1,1
1532,seum,A50M,7,1
1533,seum,A50P,1,1
1534,seum,A50Z,73,1
1535,seum,A510,220,1
1536,seum,A51I,16,1
1537,seum,A51J,1,1
1538,seum,A51M,1,1
1539,seum,A51Q,1,1
1540,seum,A51Z,10,1
1541,seum,A520,119,1
1542,seum,A525,1,1
1543,seum,A52C,1,1
1544,seum,A52I,4,1
1545,seum,A53I,2,1
1546,seum,A53M,1,1
1547,seum,A53Z,4,1
1548,seum,A540,409,1
1549,seum,A54I,7,1
1550,seum,A54M,4,1
1551,seum,A54Z,48,1
1552,seum,A55I,1,1
1553,seum,A55M,1,1
1554,seum,A55Z,3,1
1555,seum,A560,51,1
1556,seum,A56I,3,1
1557,seum,A56J,1,1
1558,seum,A56Z,5,1
1559,seum,A570,30,1
1560,seum,A57I,1,1
1561,seum,A57Z,6,1
1562,seum,A58M,2,1
1563,seum,A58Z,7,1
1564,seum,A59I,3,1
1565,seum,A59M,2,1
1566,seum,A59Z,23,1
1567,seum,A5AZ,1,1
1568,seum,A5IZ,1,1
1569,seum,A60,6,1
1570,seum,A60Z,2,1
1571,seum,A62,2,1
1572,seum,A68,8,1
1573,seum,A70,3,1
1574,seum,A72Z,1,1
1575,seum,A80,189,1
1576,seum,A800,7,1
1577,seum,A80Z,8,1
1578,seum,A82,4,1
1579,seum,A82L,1,1
1580,seum,A82Z,39,1
1581,seum,A83Z,1,1
1582,seum,A84,9,1
1583,seum,A90,1,1
1584,seum,A90Z,2,1
1585,seum,A99,41,1
1586,seum,A99Z,9,1
1587,seum,B01,4,1
1588,seum,B03,2,1
1589,seum,B11,14,1
1590,seum,B12,4,1
1591,seum,B122,1,1
1592,seum,B19,1,1
1593,seum,B20,2,1
1594,seum,B20Z,1,1
1595,seum,B30,1,1
1596,seum,B30M,1,1
1597,seum,B51Z,2,1
1598,seum,B60,2,1
1599,seum,B70,14,1
1600,seum,B700,3,1
1601,seum,B70Z,4,1
1602,seum,B71J,1,1
1603,seum,B76Z,1,1
1604,seum,B80,4,1
1605,seum,B80Z,1,1
1606,seum,B82,2,1
1607,seum,B82Z,2,1
1608,seum,B90,23,1
1609,seum,B92,3,1
1610,seum,B94,1,1
1611,seum,B94Z,1,1
1612,seum,B95Z,1,1
1613,seum,B99,27,1
1614,seum,B99M,1,1
1615,seum,B99Z,4,1
1616,seum,C30,1,1
1617,seum,C30Z,1,1
1618,seum,C32,1,1
1619,seum,C42,1,1
1620,seum,C420,1,1
1621,seum,C50,1,1
1622,seum,C60,3,1
1623,seum,C99,1,1
1624,seum,C99Z,2,1
1625,seum,D115,1,1
1626,seum,D500,1,1
1627,seum,D51D,1,1
1628,seum,D60,1,1
1629,seum,D99,1,1
1630,seum,E11,1,1
1631,seum,E20Z,1,1
1632,seum,E40,1,1
1633,seum,G25,1,1
1634,seum,I20,1,1
1635,seum,I50,1,1
1636,seum,J220,1,1
1637,seum,J32Z,1,1
1638,seum,K03,1,1
1639,seum,K25,1,1
1640,seum,K31,1,1
1641,seum,K99,1,1
1642,seum,L20,1,1
1643,seum,M24,2,1
1644,seum,N11,1,1
1645,seum,N19,1,1
1646,seum,N193,1,1
1647,seum,N20,2,1
1648,seum,N20Z,1,1
1649,seum,N32Z,1,1
1650,seum,N40,1,1
1651,seum,N50,1,1
1652,seum,N64,1,1
1653,seum,N690,1,1
1654,seum,N80,1,1
1655,seum,N99,1,1
1656,seum,O20,2,1
1657,seum,O40Z,1,1
1658,seum,O41,1,1
1659,seum,O50,4,1
1660,seum,P03,1,1
1661,seum,P20,19,1
1662,seum,P30,3,1
1663,seum,P40,2,1
1664,seum,P80,1,1
1665,seum,P80Z,1,1
1666,seum,P99,2,1
1667,seum,P999,1,1
1668,seum,Q11,1,1
1669,seum,Q110,1,1
1670,seum,Q112,5,1
1671,seum,Q12,1,1
1672,seum,Q20,1,1
1673,seum,Q21,2,1
1674,seum,Q33,1,1
1675,seum,Q70,1,1
1676,seum,R20,1,1
1677,seum,S11,2,1
1678,seum,S12,1,1
1679,seum,S20,4,1
1680,seum,S21,1,1
1681,seum,S22,1,1
1682,seum,S31,1,1
1683,seum,S31I,1,1
1684,seum,S40,1,1
1685,seum,S41,2,1
1686,seum,S47,1,1
1687,seum,S50,1,1
1688,seum,S80,2,1
1689,seum,S80Z,1,1
1690,seum,S99,1,1
1691,seum,T11,8,1
1692,seum,T12,5,1
1693,seum,T20,7,1
1694,seum,T20Z,1,1
1695,seum,T22,9,1
1696,seum,T22J,1,1
1697,seum,T22Z,2,1
1698,seum,T23,20,1
1699,seum,T30,16,1
1700,seum,T30Z,2,1
1701,seum,T31,3,1
1702,seum,T31Z,2,1
1703,seum,T50,4,1
1704,seum,T50I,2,1
1705,seum,T50Z,2,1
1706,seum,T70,1,1
1707,seum,T70I,2,1
1708,seum,T90,1,1
1709,seum,T90I,1,1
1710,seum,T99Z,4,1
1711,seum,U21,1,1
1712,seum,U300,1,1
1713,seum,U31,1,1
1714,seum,U40,2,1
1715,seum,U42,1,1
1716,seum,U99,3,1
1717,seum,V31,1,1
1718,seum,V33,1,1
1719,seum,V99,1,1
1720,seum,W11,1,1
1721,seum,W20,1,1
1722,seum,W30,1,1
1723,seum,W99,5,1
1724,seum,X19,1,1
1725,seum,X20,5,1
1726,seum,X21,1,1
1727,seum,X22,2,1
1728,seum,X30,4,1
1729,seum,X70,1,1
1730,seum,X99,2,1
1731,seum,X99I,1,1
1732,seum,X99Z,3,1
1733,seum,Y03,1,1
1734,seum,Y40Z,1,1
1735,seum,Y42,1,1
1736,seum,Z99,16,1
1737,seum,Z99Z,20,1
1738,vivarium,B90,1,1
1739,vivarium,D05,1,1
1740,wild animal park,B99,1,1
1741,wild animal park,D500,1,1
1742,wildlife park,C30,1,1
1743,wildlife park,D20,1,1
1744,wildlife park,T30Z,1,1
1745,wildlife sanctuary,A560,1,1
1746,wildlife sanctuary,C30,4,1
1747,wildlife sanctuary,C32Z,1,1
1748,wildlife sanctuary,C34,2,1
1749,wildlife sanctuary,C600,1,1
1750,wildlife sanctuary,C99,1,1
1751,wildlife sanctuary,D113,1,1
1752,wildlife sanctuary,D20,9,1
1753,wildlife sanctuary,D30,15,1
1754,wildlife sanctuary,D300,1,1
1755,wildlife sanctuary,D30Z,1,1
1756,wildlife sanctuary,D310,1,1
1757,wildlife sanctuary,D32,1,1
1758,wildlife sanctuary,D34,15,1
1759,wildlife sanctuary,D340,11,1
1760,wildlife sanctuary,D34Z,5,1
1761,wildlife sanctuary,D99,1,1
1762,wildlife sanctuary,T20,1,1
1763,zoo,A01,1,1
1764,zoo,A02,1,1
1765,zoo,A11,1,1
1766,zoo,A112,1,1
1767,zoo,A115,2,1
1768,zoo,A12,1,1
1769,zoo,A20,4,1
1770,zoo,A200,1,1
1771,zoo,A20Z,1,1
1772,zoo,A23,1,1
1773,zoo,A25,2,1
1774,zoo,A26,1,1
1775,zoo,A260,1,1
1776,zoo,A26Z,1,1
1777,zoo,A40,1,1
1778,zoo,A50M,1,1
1779,zoo,A510,2,1
1780,zoo,A60,3,1
1781,zoo,A610,1,1
1782,zoo,A62,2,1
1783,zoo,A65,1,1
1784,zoo,A68,2,1
1785,zoo,A680,1,1
1786,zoo,A690,1,1
1787,zoo,A6B,2,1
1788,zoo,A6BZ,1,1
1789,zoo,A6C,1,1
1790,zoo,A80,3,1
1791,zoo,A80Z,1,1
1792,zoo,A99,2,1
1793,zoo,B03,1,1
1794,zoo,B11,1,1
1795,zoo,B115,1,1
1796,zoo,B12,2,1
1797,zoo,B20I,1,1
1798,zoo,B20J,1,1
1799,zoo,B21Z,2,1
1800,zoo,B24Z,1,1
1801,zoo,B41I,1,1
1802,zoo,B420,1,1
1803,zoo,B50,1,1
1804,zoo,B60,1,1
1805,zoo,B71Z,2,1
1806,zoo,B82,3,1
1807,zoo,B90,4,1
1808,zoo,B92,1,1
1809,zoo,B94,2,1
1810,zoo,B99,6,1
1811,zoo,C116,1,1
1812,zoo,C20,1,1
1813,zoo,C30,1,1
1814,zoo,C320,1,1
1815,zoo,C34,1,1
1816,zoo,C42,1,1
1817,zoo,C600,1,1
1818,zoo,C99,3,1
1819,zoo,D01,1,1
1820,zoo,D025,1,1
1821,zoo,D03,3,1
1822,zoo,D030,1,1
1823,zoo,D035,4,1
1824,zoo,D05,1,1
1825,zoo,D11,9,1
1826,zoo,D110,3,1
1827,zoo,D115,72,1
1828,zoo,D12,2,1
1829,zoo,D192,1,1
1830,zoo,D195,1,1
1831,zoo,D20,25,1
1832,zoo,D200,2,1
1833,zoo,D30,5,1
1834,zoo,D31,1,1
1835,zoo,D32,1,1
1836,zoo,D34,4,1
1837,zoo,D40C,1,1
1838,zoo,D500,82,1
1839,zoo,D50C,1,1
1840,zoo,D50I,3,1
1841,zoo,D50Z,3,1
1842,zoo,D60,3,1
1843,zoo,D99,5,1
1844,zoo,E03,1,1
1845,zoo,E32,1,1
1846,zoo,E400,1,1
1847,zoo,E50,1,1
1848,zoo,E56J,1,1
1849,zoo,E62B,1,1
1850,zoo,E70,1,1
1851,zoo,F22Z,1,1
1852,zoo,G44,1,1
1853,zoo,H99,1,1
1854,zoo,I41Z,1,1
1855,zoo,I60,1,1
1856,zoo,I72Z,1,1
1857,zoo,I80,1,1
1858,zoo,J22,2,1
1859,zoo,J40,3,1
1860,zoo,K05,1,1
1861,zoo,K31Z,1,1
1862,zoo,L12,1,1
1863,zoo,L20,4,1
1864,zoo,L20Z,2,1
1865,zoo,L21,2,1
1866,zoo,L22,1,1
1867,zoo,L41,1,1
1868,zoo,L410,1,1
1869,zoo,L50,1,1
1870,zoo,L80,1,1
1871,zoo,M20,1,1
1872,zoo,M24,2,1
1873,zoo,N03,1,1
1874,zoo,N12,2,1
1875,zoo,N30,2,1
1876,zoo,N32Z,1,1
1877,zoo,N50,7,1
1878,zoo,N60,4,1
1879,zoo,N63,2,1
1880,zoo,N64,1,1
1881,zoo,N65,1,1
1882,zoo,N6A,1,1
1883,zoo,N99,2,1
1884,zoo,O02,1,1
1885,zoo,O20,2,1
1886,zoo,O23Z,1,1
1887,zoo,O30,1,1
1888,zoo,O40,1,1
1889,zoo,O50,9,1
1890,zoo,O99,2,1
1891,zoo,P11,1,1
1892,zoo,P12,1,1
1893,zoo,P123,1,1
1894,zoo,P192,1,1
1895,zoo,P20,7,1
1896,zoo,P27Z,1,1
1897,zoo,P30,1,1
1898,zoo,P60,1,1
1899,zoo,P62,1,1
1900,zoo,P70Z,1,1
1901,zoo,P750,1,1
1902,zoo,P80,2,1
1903,zoo,P81,1,1
1904,zoo,P81B,1,1
1905,zoo,P81Z,1,1
1906,zoo,P84,1,1
1907,zoo,P99,2,1
1908,zoo,Q21,1,1
1909,zoo,R40,1,1
1910,zoo,R62,1,1
1911,zoo,S03,1,1
1912,zoo,S20,2,1
1913,zoo,S20Z,1,1
1914,zoo,S31,1,1
1915,zoo,S41,3,1
1916,zoo,S41Z,1,1
1917,zoo,S80,4,1
1918,zoo,S81,1,1
1919,zoo,S810,1,1
1920,zoo,S82Z,1,1
1921,zoo,S99,1,1
1922,zoo,T00Z,1,1
1923,zoo,T11,3,1
1924,zoo,T113,1,1
1925,zoo,T20,2,1
1926,zoo,T30,1,1
1927,zoo,T30I,1,1
1928,zoo,T310,1,1
1929,zoo,T50,4,1
1930,zoo,T70,2,1
1931,zoo,T70Z,1,1
1932,zoo,T90Z,1,1
1933,zoo,U11,1,1
1934,zoo,U31,1,1
1935,zoo,U40,1,1
1936,zoo,U50,1,1
1937,zoo,W035,1,1
1938,zoo,W11,1,1
1939,zoo,W22,1,1
1940,zoo,W30,1,1
1941,zoo,X111,1,1
1942,zoo,X20,7,1
1943,zoo,X20Z,4,1
1944,zoo,X21,3,1
1945,zoo,X21Z,1,1
1946,zoo,X30,1,1
1947,zoo,X70,1,1
1948,zoo,X90,1,1
1949,zoo,X99,3,1
1950,zoo,Y43,2,1
1951,zoo,Z99,1,1
1952,zoological park,D030,1,1
1953,zoological park,D115,1,1
1954,zoological park,D34,1,1
1955,zoological park,D500,2,1
